CustomerID,actual_churn,predicted_churn,churn_probability,Risk Segment,CLTV,Value Segment,Expected CLTV at Risk,Retention Priority,Key Risk Factors,Recommended Action,Tenure Months,Contract,Internet Service,Payment Method,Monthly Charges,Total Charges
2972-YDYUW,0,0,0.178127710899646,Low Risk,4507,Medium Value,802.8215930247045,Low,Electronic check; Fiber optic service; No online security; High monthly charges,Promote automatic payment enrollment; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,57,One year,Fiber optic,Electronic check,94.7,5468.95
4329-YPDDQ,0,0,0.3812048651721073,Medium Risk,2102,Low Value,801.2926265917695,Low,Month-to-month contract; Fiber optic service; High monthly charges,Offer incentive to move to a longer-term contract; Review plan pricing or offer loyalty discount,20,Month-to-month,Fiber optic,Bank transfer (automatic),108.2,2203.7
7534-BFESC,1,0,0.3961299608790021,Medium Risk,2018,Low Value,799.3902610538262,Low,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,24,Month-to-month,Fiber optic,Electronic check,76.1,1712.7
7250-EQKIY,1,0,0.3289823538457058,Medium Risk,2426,Low Value,798.1111904296822,Low,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,1,Month-to-month,DSL,Mailed check,50.45,50.45
9378-FXTIZ,1,0,0.1725618781718064,Low Risk,4596,Medium Value,793.0943920776223,Low,No tech support; No online security,Offer discounted or trial tech support; Bundle online security with retention offer,54,One year,DSL,Credit card (automatic),70.15,3715.65
8582-KRHPJ,0,0,0.1403114636063235,Low Risk,5629,High Value,789.8132286399949,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,50,Month-to-month,DSL,Mailed check,35.0,1782.4
1015-OWJKI,0,0,0.1495237039115325,Low Risk,5279,High Value,789.33563294898,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,19.05,19.05
3930-ZGWVE,0,0,0.3123466022831245,Medium Risk,2484,Low Value,775.8689600712812,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,19.75,19.75
6429-SHBCB,0,0,0.2293056375239837,Low Risk,3349,Low Value,767.9445800678214,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,19,Month-to-month,DSL,Mailed check,69.6,1394.55
1194-SPVSP,0,0,0.2105168398877328,Low Risk,3625,Low Value,763.1235445930314,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Bank transfer (automatic),19.65,19.65
8409-WQJUX,0,0,0.1708908840748399,Low Risk,4458,Medium Value,761.8315612056363,Low,Electronic check; No online security,Promote automatic payment enrollment; Bundle online security with retention offer,25,One year,DSL,Electronic check,54.2,1423.15
5022-JNQEQ,0,0,0.1562509721697066,Low Risk,4843,Medium Value,756.7234582178891,Low,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,9,Month-to-month,Fiber optic,Electronic check,75.85,647.5
8819-ZBYNA,0,0,0.1528556436264843,Low Risk,4935,Medium Value,754.3426012967,Low,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,58,Two year,Fiber optic,Credit card (automatic),109.1,6393.65
2019-HDCZY,0,0,0.1874321588720187,Low Risk,4004,Medium Value,750.4783641235629,Low,Electronic check; Fiber optic service; No tech support; No online security,Promote automatic payment enrollment; Offer discounted or trial tech support; Bundle online security with retention offer,63,Two year,Fiber optic,Electronic check,102.6,6296.75
0440-UEDAI,0,0,0.1372119287720889,Low Risk,5452,High Value,748.0794356654287,Low,Fiber optic service; No online security; High monthly charges,Bundle online security with retention offer; Review plan pricing or offer loyalty discount,53,One year,Fiber optic,Credit card (automatic),94.45,5042.75
4075-JFPGR,0,0,0.134238410200677,Low Risk,5561,High Value,746.4997991259648,Low,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,51,One year,Fiber optic,Electronic check,93.5,4619.55
2748-MYRVK,1,0,0.154814884741885,Low Risk,4776,Medium Value,739.3958895272428,Low,Fiber optic service; No tech support; No online security; High monthly charges,Offer discounted or trial tech support; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,63,One year,Fiber optic,Bank transfer (automatic),99.9,6137.0
7957-RYHQD,1,0,0.2281150342289811,Low Risk,3207,Low Value,731.5649147723424,Low,Month-to-month contract; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,40,Month-to-month,Fiber optic,Credit card (automatic),79.2,3233.85
4211-MMAZN,1,0,0.246669691652252,Low Risk,2959,Low Value,729.8956175990137,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,20.25,20.25
6854-EXGSF,0,0,0.2404132212281281,Low Risk,3033,Low Value,729.1732999849125,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,8,Month-to-month,DSL,Bank transfer (automatic),65.5,573.15
8053-WWDRO,1,0,0.1304929037167329,Low Risk,5579,High Value,728.0199098356528,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,6,Month-to-month,No,Bank transfer (automatic),19.5,146.3
5949-HGVJL,0,0,0.2642582754978431,Low Risk,2753,Low Value,727.503032445562,Low,Month-to-month contract; Electronic check; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,26,Month-to-month,DSL,Electronic check,73.05,1959.5
6874-SGLHU,0,0,0.1757635265439185,Low Risk,4126,Medium Value,725.2003105202077,Low,Fiber optic service; No tech support; No online security; High monthly charges,Offer discounted or trial tech support; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,30,One year,Fiber optic,Bank transfer (automatic),97.0,3021.3
9330-VOFSZ,0,0,0.1217523155592698,Low Risk,5942,High Value,723.4522590531811,Low,Fiber optic service; No online security; High monthly charges,Bundle online security with retention offer; Review plan pricing or offer loyalty discount,60,Two year,Fiber optic,Credit card (automatic),110.8,6640.7
9481-SFCQY,0,0,0.1207683253628387,Low Risk,5962,High Value,720.0207558132444,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,14,Month-to-month,DSL,Credit card (automatic),59.8,824.85
9128-CPXKI,0,0,0.1313765469046412,Low Risk,5470,High Value,718.6297115683874,Low,Electronic check; Fiber optic service; No tech support; No online security,Promote automatic payment enrollment; Offer discounted or trial tech support; Bundle online security with retention offer,59,Two year,Fiber optic,Electronic check,95.8,5655.45
5213-TWWJU,0,0,0.2931643322117949,Low Risk,2448,Low Value,717.6662852544739,Low,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,28,Month-to-month,Fiber optic,Electronic check,91.0,2626.15
9420-LOJKX,1,0,0.2407986415682793,Low Risk,2966,Low Value,714.2087708915163,Low,Month-to-month contract; Fiber optic service; No tech support; High monthly charges,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,15,Month-to-month,Fiber optic,Credit card (automatic),99.1,1426.4
9986-BONCE,1,0,0.1214751163011154,Low Risk,5822,High Value,707.2281271050939,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,4,Month-to-month,No,Bank transfer (automatic),20.95,85.5
2533-QVMSK,1,0,0.1123147717598812,Low Risk,6295,High Value,707.0214882284521,Low,Electronic check; Fiber optic service; No online security; High monthly charges,Promote automatic payment enrollment; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,61,Two year,Fiber optic,Electronic check,94.1,5638.3
9405-GPBBG,0,0,0.1233043395488477,Low Risk,5718,High Value,705.0542135403111,Low,Fiber optic service; No online security; High monthly charges,Bundle online security with retention offer; Review plan pricing or offer loyalty discount,64,Two year,Fiber optic,Credit card (automatic),110.5,7069.25
6258-NGCNG,0,0,0.1276962481709036,Low Risk,5508,High Value,703.3509349253371,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,7,Month-to-month,No,Mailed check,23.5,173.0
9633-DENPU,0,0,0.2681350179378601,Low Risk,2613,Low Value,700.6368018716284,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,47,Month-to-month,DSL,Bank transfer (automatic),58.6,2723.4
4160-AMJTL,1,0,0.1288909216392689,Low Risk,5432,High Value,700.1354863445086,Low,Month-to-month contract; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment,8,Month-to-month,No,Electronic check,19.65,164.3
7395-XWZOY,0,0,0.1559808076071859,Low Risk,4481,Medium Value,698.9499988878001,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,20,Month-to-month,DSL,Credit card (automatic),55.0,1165.55
6890-PFRQX,0,0,0.1560956327736895,Low Risk,4466,Medium Value,697.1230959672973,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,18,Month-to-month,DSL,Mailed check,69.5,1199.4
5524-KHNJP,0,0,0.130262221542169,Low Risk,5344,High Value,696.1213119213511,Low,No tech support,Offer discounted or trial tech support,33,One year,DSL,Credit card (automatic),74.75,2453.3
3787-TRIAL,0,0,0.1617251779723507,Low Risk,4302,Medium Value,695.7417156370527,Low,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,21,Month-to-month,DSL,Electronic check,26.05,565.75
1848-LBZHY,0,0,0.2713808617725283,Low Risk,2547,Low Value,691.2070549346296,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,7,Month-to-month,DSL,Bank transfer (automatic),50.3,355.1
5240-CAOYT,0,0,0.1412811012040882,Low Risk,4882,Medium Value,689.7343360783586,Low,Month-to-month contract; Fiber optic service,Offer incentive to move to a longer-term contract,57,Month-to-month,Fiber optic,Bank transfer (automatic),87.55,4884.85
6968-URWQU,0,0,0.1399607564113969,Low Risk,4928,Medium Value,689.7266075953639,Low,No tech support; No online security,Offer discounted or trial tech support; Bundle online security with retention offer,43,One year,DSL,Mailed check,56.35,2391.15
4412-YLTKF,1,0,0.1482019888413323,Low Risk,4638,Medium Value,687.3608242460991,Low,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,27,Month-to-month,Fiber optic,Electronic check,78.05,2135.5
4945-RVMTE,0,0,0.2036890269394076,Low Risk,3354,Low Value,683.1729963547731,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,28,Month-to-month,DSL,Bank transfer (automatic),59.55,1646.45
4237-CLSMM,0,0,0.1411768748488934,Low Risk,4823,Medium Value,680.8960673962129,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,2,Month-to-month,No,Mailed check,20.0,38.0
0363-QJVFX,1,0,0.2675535273205612,Low Risk,2541,Low Value,679.853512921546,Low,Month-to-month contract; Fiber optic service; High monthly charges,Offer incentive to move to a longer-term contract; Review plan pricing or offer loyalty discount,32,Month-to-month,Fiber optic,Credit card (automatic),108.15,3432.9
3173-NVMPX,0,0,0.1583990291245762,Low Risk,4291,Medium Value,679.6902339735565,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,9,Month-to-month,DSL,Mailed check,55.3,501.2
4693-VWVBO,0,0,0.1741899891293187,Low Risk,3889,Low Value,677.4248677239204,Low,Month-to-month contract; Short tenure; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Trigger new-customer onboarding outreach,3,Month-to-month,No,Electronic check,19.55,61.05
9820-RMCQV,1,0,0.1510927873255188,Low Risk,4444,Medium Value,671.4563468746056,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,11,Month-to-month,DSL,Credit card (automatic),48.55,501.0
6769-DYBQN,1,0,0.3200149372367549,Medium Risk,2097,Low Value,671.071323385475,Low,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,46,Month-to-month,Fiber optic,Electronic check,85.0,3969.4
7130-CTCUS,0,0,0.1989746651830574,Low Risk,3324,Low Value,661.3917870684828,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,16,Month-to-month,DSL,Bank transfer (automatic),54.55,825.1
9033-EOXWV,1,0,0.1592856457422895,Low Risk,4149,Medium Value,660.8761441847591,Low,No online security,Bundle online security with retention offer,12,One year,DSL,Mailed check,74.05,872.65
0484-FFVBJ,0,0,0.1349928014031275,Low Risk,4895,Medium Value,660.7897628683091,Low,No tech support; No online security,Offer discounted or trial tech support; Bundle online security with retention offer,32,One year,DSL,Bank transfer (automatic),64.85,2010.95
6734-FQAJX,0,0,0.1593168584315173,Low Risk,4143,Medium Value,660.0497444817762,Low,Electronic check; Fiber optic service; High monthly charges,Promote automatic payment enrollment; Review plan pricing or offer loyalty discount,67,Two year,Fiber optic,Electronic check,105.05,7171.7
7750-EYXWZ,0,0,0.1763372455962518,Low Risk,3740,Low Value,659.5012985299817,Low,Electronic check; No online security,Promote automatic payment enrollment; Bundle online security with retention offer,12,One year,DSL,Electronic check,60.65,743.3
2911-WDXMV,0,0,0.1232262954669951,Low Risk,5334,High Value,657.2890600209519,Low,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,18,Month-to-month,Fiber optic,Credit card (automatic),80.55,1406.65
4759-PXTAN,0,0,0.1604932889904696,Low Risk,4093,Medium Value,656.8990318379921,Low,Electronic check; No online security,Promote automatic payment enrollment; Bundle online security with retention offer,59,One year,DSL,Electronic check,80.1,4693.2
3675-EQOZA,0,0,0.1166096432097625,Low Risk,5597,High Value,652.6641730450407,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,5,Month-to-month,No,Bank transfer (automatic),20.65,93.55
7764-BDPEE,0,0,0.1106570855830406,Low Risk,5868,High Value,649.3357782012822,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,3,Month-to-month,No,Mailed check,20.85,60.65
6946-LMSQS,1,0,0.242656354560689,Low Risk,2673,Low Value,648.6204357407217,Low,Electronic check; Fiber optic service; No tech support,Promote automatic payment enrollment; Offer discounted or trial tech support,25,One year,Fiber optic,Electronic check,89.05,2177.45
5574-NXZIU,0,0,0.150271487684401,Low Risk,4273,Medium Value,642.1100668754455,Low,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,63,Two year,Fiber optic,Credit card (automatic),109.2,7049.75
2798-NYLMZ,0,0,0.1557355042049241,Low Risk,4111,Medium Value,640.228657786443,Low,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,71,Two year,Fiber optic,Credit card (automatic),108.55,7616.0
7233-IOQNP,0,0,0.1167147133058877,Low Risk,5409,High Value,631.3098842715466,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,43,Month-to-month,DSL,Bank transfer (automatic),34.0,1505.35
1097-FSPVW,0,0,0.1171844638224102,Low Risk,5387,High Value,631.2727066113238,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,42,Month-to-month,DSL,Credit card (automatic),54.55,2455.05
7623-TRNQN,1,0,0.2027369426550432,Low Risk,3113,Low Value,631.1201024851495,Low,Month-to-month contract; Short tenure; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Trigger new-customer onboarding outreach,1,Month-to-month,DSL,Mailed check,49.9,49.9
9779-DPNEJ,0,0,0.1332044337442378,Low Risk,4732,Medium Value,630.3233804777333,Low,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,22,Month-to-month,Fiber optic,Electronic check,80.15,1790.65
4819-HJPIW,0,0,0.2353418485338646,Low Risk,2675,Low Value,629.5394448280879,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,18,Month-to-month,DSL,Mailed check,25.15,476.8
0959-WHOKV,0,0,0.2171709511629205,Low Risk,2887,Low Value,626.9725360073516,Low,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,42,One year,Fiber optic,Electronic check,99.0,4298.45
9357-UJRUN,0,0,0.1151585540781502,Low Risk,5428,High Value,625.0806315361993,Low,Electronic check,Promote automatic payment enrollment,24,One year,DSL,Electronic check,58.35,1346.9
9909-DFRJA,0,0,0.1626213372602808,Low Risk,3834,Low Value,623.4902070559166,Low,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,26,One year,Fiber optic,Bank transfer (automatic),95.85,2475.35
1852-XEMDW,0,0,0.1320164270072821,Low Risk,4709,Medium Value,621.6653547772914,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,22,Month-to-month,DSL,Mailed check,65.05,1427.55
1136-XGEQU,0,0,0.1343392576221311,Low Risk,4625,Medium Value,621.3190665023562,Low,No online security,Bundle online security with retention offer,50,One year,DSL,Credit card (automatic),84.15,4164.4
4785-QRJHC,1,0,0.1533591802431909,Low Risk,4011,Medium Value,615.1236719554387,Low,No online security,Bundle online security with retention offer,46,One year,DSL,Bank transfer (automatic),59.9,2816.65
9115-YQHGA,0,0,0.1827840476813945,Low Risk,3355,Low Value,613.2404799710786,Low,Month-to-month contract; Electronic check; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,40,Month-to-month,DSL,Electronic check,51.1,2092.9
0701-TJSEF,0,0,0.1401469719381502,Low Risk,4366,Medium Value,611.8816794819638,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,9,Month-to-month,DSL,Bank transfer (automatic),68.25,576.95
4468-YDOVK,0,0,0.1847953927644802,Low Risk,3307,Low Value,611.118363872136,Low,Month-to-month contract; Short tenure; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Trigger new-customer onboarding outreach,5,Month-to-month,DSL,Bank transfer (automatic),48.65,235.2
1730-VFMWO,0,0,0.1403508326209055,Low Risk,4352,Medium Value,610.8068235661807,Low,Month-to-month contract; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer,34,Month-to-month,DSL,Bank transfer (automatic),50.2,1815.3
5468-BPMMO,0,0,0.1199539049373523,Low Risk,5092,High Value,610.8052839409979,Low,Month-to-month contract; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment,46,Month-to-month,No,Electronic check,19.6,851.2
7017-VFULY,0,0,0.1468969482372791,Low Risk,4158,Medium Value,610.7975107706066,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,2,Month-to-month,No,Bank transfer (automatic),20.1,43.15
5236-PERKL,1,0,0.1276776525227108,Low Risk,4738,Medium Value,604.9367176526038,Low,Fiber optic service; No tech support; High monthly charges,Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,57,Two year,Fiber optic,Bank transfer (automatic),112.95,6465.0
0013-MHZWF,0,0,0.1179228168251864,Low Risk,5108,High Value,602.3497483430522,Low,Month-to-month contract; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer,9,Month-to-month,DSL,Credit card (automatic),69.4,571.45
9842-EFSYY,0,0,0.2480803235822111,Low Risk,2421,Low Value,600.6024633925331,Low,Month-to-month contract; Short tenure; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Trigger new-customer onboarding outreach,4,Month-to-month,DSL,Mailed check,57.2,223.75
6184-DYUOB,0,0,0.2036064024866211,Low Risk,2941,Low Value,598.8064297131526,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,3,Month-to-month,No,Mailed check,19.6,55.25
0733-VUNUW,1,0,0.1450638530424503,Low Risk,4126,Medium Value,598.53345765315,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,24,Month-to-month,DSL,Bank transfer (automatic),55.65,1400.55
4002-BQWPQ,0,0,0.1004315216974148,Low Risk,5917,High Value,594.2533138836034,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,25,Month-to-month,DSL,Bank transfer (automatic),81.75,2028.8
2668-TZSPS,0,0,0.2204368093437705,Low Risk,2664,Low Value,587.2436600918046,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,20.45,20.45
3055-VTCGS,0,0,0.0915860360264119,Low Risk,6312,High Value,578.0910593987119,Low,No tech support; No online security,Offer discounted or trial tech support; Bundle online security with retention offer,63,One year,DSL,Credit card (automatic),58.55,3503.5
5804-HYIEZ,0,0,0.1256151368343685,Low Risk,4583,Medium Value,575.6941721119109,Low,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,70,Month-to-month,Fiber optic,Electronic check,106.05,7554.05
2669-QVCRG,0,0,0.248385539740963,Low Risk,2299,Low Value,571.0383558644739,Low,Month-to-month contract; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,41,Month-to-month,Fiber optic,Credit card (automatic),81.3,3190.65
3339-EAQNV,0,0,0.0920585284609565,Low Risk,6156,High Value,566.7123012056481,Low,Fiber optic service; No tech support; No online security; High monthly charges,Offer discounted or trial tech support; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,72,One year,Fiber optic,Credit card (automatic),97.25,7133.1
2272-WUSPA,0,0,0.1166909967536235,Low Risk,4848,Medium Value,565.7179522615668,Low,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,72,Two year,Fiber optic,Electronic check,110.75,7751.7
5186-EJEGL,0,0,0.1550496213809795,Low Risk,3628,Low Value,562.5200263701936,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,9,Month-to-month,DSL,Mailed check,69.5,653.25
2843-CQMEG,0,0,0.1929027608625817,Low Risk,2911,Low Value,561.5399368709753,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,24,Month-to-month,DSL,Mailed check,49.7,1218.25
3011-WQKSZ,0,0,0.1074636380709159,Low Risk,5188,High Value,557.5213543119116,Low,Month-to-month contract; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment,19,Month-to-month,No,Electronic check,20.0,377.55
8059-UDZFY,0,0,0.1171846625098996,Low Risk,4738,Medium Value,555.2209309719043,Low,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,33,Month-to-month,Fiber optic,Bank transfer (automatic),105.35,3465.05
6112-KTHFQ,0,0,0.0934604765126182,Low Risk,5917,High Value,553.0056395251619,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,13,Month-to-month,No,Mailed check,19.3,279.3
2195-VVRJF,0,0,0.2271811268457754,Low Risk,2422,Low Value,550.232689220468,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,18,Month-to-month,DSL,Credit card (automatic),59.1,1011.05
7603-USHJS,1,0,0.2733881249711942,Low Risk,2010,Low Value,549.5101311921003,Low,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,12,Month-to-month,Fiber optic,Credit card (automatic),73.75,871.4
6825-UYPFK,1,0,0.2597921456995203,Low Risk,2115,Low Value,549.4603881544855,Low,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,23,Month-to-month,Fiber optic,Bank transfer (automatic),75.6,1758.6
3847-BAERP,0,0,0.1114107530054599,Low Risk,4905,Medium Value,546.4697434917808,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,10,Month-to-month,No,Mailed check,20.9,247.0
5850-BDWCY,0,0,0.108625508909622,Low Risk,5029,Medium Value,546.277684306489,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,6,Month-to-month,No,Mailed check,20.2,123.65
8457-XIGKN,0,0,0.0917421175854061,Low Risk,5909,High Value,542.1041728121646,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,20,Month-to-month,No,Credit card (automatic),19.6,356.15
6766-HFKLA,0,0,0.1192658508922658,Low Risk,4534,Medium Value,540.7513679455332,Low,Fiber optic service; No online security; High monthly charges,Bundle online security with retention offer; Review plan pricing or offer loyalty discount,56,Two year,Fiber optic,Bank transfer (automatic),103.2,5744.35
4701-MLJPN,1,0,0.1827840476813945,Low Risk,2933,Low Value,536.1056118495301,Low,Month-to-month contract; Electronic check; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,31,Month-to-month,DSL,Electronic check,55.25,1715.65
0516-UXRMT,0,0,0.0922858390201334,Low Risk,5801,High Value,535.3501521557939,Low,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,62,One year,Fiber optic,Electronic check,92.05,5755.8
4256-ZWTZI,0,0,0.1918878919505273,Low Risk,2789,Low Value,535.1753306500207,Low,Month-to-month contract; Short tenure; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Trigger new-customer onboarding outreach,5,Month-to-month,DSL,Mailed check,51.0,286.8
9565-JSNFM,1,0,0.0981144955260842,Low Risk,5437,High Value,533.4485121753198,Low,Fiber optic service; No tech support; No online security,Offer discounted or trial tech support; Bundle online security with retention offer,38,One year,Fiber optic,Bank transfer (automatic),70.45,2597.6
6784-XYJAE,0,0,0.1117187109337358,Low Risk,4770,Medium Value,532.8982511539198,Low,Electronic check; No tech support; No online security,Promote automatic payment enrollment; Offer discounted or trial tech support; Bundle online security with retention offer,36,One year,DSL,Electronic check,55.8,1941.5
4702-HDRKD,0,0,0.0898845778290112,Low Risk,5905,High Value,530.7684320803112,Low,No major rule-based risk factor,Personalized retention outreach,67,One year,DSL,Bank transfer (automatic),49.35,3321.35
8166-ORCHU,0,0,0.1199373450298922,Low Risk,4414,Medium Value,529.4034409619442,Low,Electronic check; Fiber optic service; High monthly charges,Promote automatic payment enrollment; Review plan pricing or offer loyalty discount,33,One year,Fiber optic,Electronic check,93.55,3055.5
0536-ACXIP,0,0,0.0820207643627354,Low Risk,6452,High Value,529.1979716683687,Low,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,72,Two year,Fiber optic,Electronic check,109.55,8165.1
